"CRUISEJOIN","HAULJOIN","CATCHJOIN","REGION","VESSEL","CRUISE","HAUL","SPECIES_CODE","LENGTH","FREQUENCY","SEX","SAMPLE_TYPE","LENGTH_TYPE"
NA,NA,NA,"GOA",41,199903,40,21740,520,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,40,21740,530,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,40,21740,540,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,40,21740,550,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,40,21740,560,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,39,21740,470,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,39,21740,480,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,39,21740,490,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10130,400,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10180,320,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10180,340,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10180,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10180,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10180,400,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10180,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10180,470,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10180,520,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,23,23235,650,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,23,30060,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,310,900,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,405,180,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,405,250,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,405,260,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,405,270,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,405,280,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,405,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,405,300,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,405,310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,405,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,440,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,440,470,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,440,570,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10110,170,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10110,180,13,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10110,190,12,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10110,200,11,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10110,210,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10110,220,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10110,230,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10110,250,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10110,260,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10110,270,9,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10110,280,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,24,10110,290,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,17,10270,370,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,17,10270,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,17,10270,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,17,21720,200,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,17,21720,220,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,17,21720,250,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,18,405,280,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,18,405,290,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,18,405,310,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,18,405,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,18,405,340,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,18,420,630,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,18,440,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,18,440,410,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,18,440,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,18,440,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21740,460,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21740,480,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21740,510,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21740,550,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21740,570,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21740,580,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21740,620,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,30050,300,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,30050,310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,30050,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,405,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,420,220,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,420,480,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,420,710,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,420,730,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,420,910,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,420,950,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,440,620,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,440,710,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10110,210,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10110,220,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10110,230,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10130,270,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10130,280,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10130,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10130,300,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10130,310,9,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10130,320,13,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10130,330,9,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10130,340,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10130,350,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10130,360,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10130,370,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10130,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10130,390,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10130,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10130,410,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10130,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10130,450,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10210,320,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10210,350,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,3,10210,360,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10120,1170,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,110,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,130,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,140,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,150,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,160,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,170,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,220,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,230,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,240,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,250,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,260,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,270,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,280,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,290,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,300,11,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,310,10,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,320,10,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,330,12,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,340,10,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,350,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,360,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,370,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,380,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,390,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10130,400,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10210,360,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10210,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10210,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,10261,310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,20510,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21720,440,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21720,630,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21720,640,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21720,650,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21720,660,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21720,680,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21720,800,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21740,280,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21740,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21740,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,2,21740,440,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,1,21740,460,10,3,NA,NA
NA,NA,NA,"GOA",41,199903,1,21740,470,16,3,NA,NA
NA,NA,NA,"GOA",41,199903,1,21740,480,12,3,NA,NA
NA,NA,NA,"GOA",41,199903,1,21740,490,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,1,21740,500,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,1,21740,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,1,21740,520,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,1,21740,530,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,1,21740,540,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,1,21740,560,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,52,440,560,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,52,10110,120,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,52,10110,140,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,52,10110,230,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,52,10110,260,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,52,10110,270,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,52,10110,280,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,52,10110,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,52,10110,310,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,52,10110,320,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,52,10110,330,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10120,560,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10120,680,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10120,880,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10130,140,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10130,150,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10130,160,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10130,170,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10130,180,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10130,190,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10130,220,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10130,250,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10130,260,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10130,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10130,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10180,310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10180,320,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10180,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10180,340,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10180,360,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10180,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10200,200,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10200,230,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10200,300,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10200,310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10200,320,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10200,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10200,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10200,470,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,20510,480,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,21720,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,21720,420,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,21720,430,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,21720,460,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,21720,470,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,21720,490,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,21720,520,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,21720,530,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,21720,550,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,21720,560,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,21720,570,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,21720,580,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,21720,600,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,50,21740,460,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,50,21740,470,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,50,21740,480,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,50,21740,490,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,50,21740,500,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,50,21740,510,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,50,21740,520,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,50,21740,530,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,50,21740,550,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,50,21740,560,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,50,21740,570,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,50,21740,580,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,50,21740,590,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,310,520,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,310,850,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,405,130,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,405,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,405,310,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,405,320,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,405,340,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,405,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,405,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,420,670,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10110,100,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10110,180,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10110,190,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10110,200,10,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10110,210,10,3,NA,NA
NA,NA,NA,"GOA",41,199903,51,10110,230,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,124,10110,680,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,124,10120,780,1,2,NA,NA
NA,NA,NA,"GOA",41,199903,124,10130,120,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,124,10130,130,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,124,10130,150,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,124,10130,160,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,124,10130,170,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,124,10130,200,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,124,10130,220,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,124,10130,230,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,124,10130,250,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,124,10130,270,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,124,10130,280,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,124,10130,290,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,124,10130,300,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,124,10130,310,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10110,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10110,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10110,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10110,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10110,420,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10110,460,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10110,470,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10110,550,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10110,560,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10120,880,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10120,890,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,130,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,150,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,160,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,170,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,190,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,200,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,230,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,240,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,250,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,260,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,270,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,280,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,290,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,300,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,310,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,320,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,330,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,340,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,350,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,360,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,370,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,10130,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,21720,650,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,21740,570,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,123,21740,620,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10120,720,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10120,730,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10120,810,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10120,830,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10120,980,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,120,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,150,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,250,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,260,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,270,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,280,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,290,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,300,9,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,310,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,320,9,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,330,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,340,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,350,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,360,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10130,400,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10200,200,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10200,330,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10270,320,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10270,330,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10270,350,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10270,360,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10270,370,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10270,380,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10270,390,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10270,410,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10270,420,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10270,440,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,21720,580,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,450,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,460,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,470,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,480,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,490,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,500,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,510,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,520,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,530,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,540,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,550,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,560,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,570,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,590,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,600,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,620,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,630,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,640,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,21740,680,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,30050,100,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,30050,290,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,405,150,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,405,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,420,800,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10110,230,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10110,240,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10110,300,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10110,360,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10110,370,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10110,390,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10110,410,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10110,420,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10110,440,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10110,450,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10110,470,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10110,480,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10110,530,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10110,540,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10110,550,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10110,560,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,108,10110,570,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,10110,760,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,10120,1090,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,10130,160,1,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,10130,240,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,10130,250,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,10130,260,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,10130,270,5,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,10130,280,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,10130,290,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,10130,300,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,10130,310,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,10130,320,13,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,10130,330,6,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,10130,340,8,3,NA,NA
NA,NA,NA,"GOA",41,199903,107,10130,350,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,88,10130,290,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,88,10130,300,4,3,NA,NA
NA,NA,NA,"GOA",41,199903,88,10130,310,7,3,NA,NA
NA,NA,NA,"GOA",41,199903,88,10130,320,2,3,NA,NA
NA,NA,NA,"GOA",41,199903,88,10130,330,3,3,NA,NA
NA,NA,NA,"GOA",41,199903,88,10130,340,1,3,NA,NA
